,id,brand,model,label,product,meta,price,lumens,throw_yards,rating,size,mass,volume,image_url,page_url,size_sentiment,quality_sentiment,battery_sentiment,design_sentiment,beam_sentiment,price_sentiment
0,B005CWRB44,Fenix,E15,Fenix E15,Fenix Compact 140 Lumen Flashlight,"{'item weight': '0.81 Ounces', 'number of pieces': '1', 'batteries required': 'Yes'}",81.71,170.0,142.0,4.0,Small-Pocket,0.0,0.0,https://images-na.ssl-images-amazon.com/images/I/71fo8E9ZTEL._AC_SX522_.jpg,https://www.amazon.ca/Fenix-Compact-140-Lumen-Flashlight/dp/B005CWRB44/ref=sr_1_147?dchild=1&keywords=fenix+flashlight&qid=1605168106&refinements=p_89%3AFenix+Flashlights%7Cfenix&rnid=7590290011&s=hi&sr=1-147,0.27647311827956983,0.2285517241379311,0.17821818181818186,0.16643103448275862,0.2951730769230769,0.2776206896551724
22,B010ESCLHW,Fenix,FX-PD35TAC,Fenix FX-PD35TAC,"Fenix Flashlights FX-PD35TAC Flashlight, 1000 Lumen, Black","{'manufacturer': 'Open Air Brands', 'part number': '105657', 'product dimensions': '15.24 x 7.62 x 2.54 cm; 158.76 Grams', 'batteries': 'CR123A batteries required.', 'item model number': 'FX-PD35TAC', 'is discontinued by manufacturer': 'No', 'size': '5.5 in', 'colour': 'Black', 'material': 'Aluminum', 'power source': 'AC/DC', 'item package quantity': '1', 'number of pieces': '5', 'type of bulb': 'LED', 'brightness': '1000 Lumen', 'usage': 'Outdoor mode operation utilizes side switch for all levels, and rear switch simply turns on/off', 'included components': 'Item', 'batteries included?': 'No', 'batteries required?': 'No', 'battery cell type': 'Lithium Ion', 'warranty description': 'N/a', 'item weight': '158 g'}",108.53,1000.0,218.0,4.5,Medium-EDC,158.76,2.95,https://images-na.ssl-images-amazon.com/images/I/51NGBGQfGmL._AC_SY355_.jpg,https://www.amazon.ca/Fenix-Flashlights-FX-PD35TAC-Flashlight-Lumen/dp/B010ESCLHW/ref=sr_1_8?dchild=1&keywords=fenix+flashlight&qid=1605166993&sr=8-8,0.3313583333333333,0.3129153439153439,0.1973913043478261,0.218609375,0.3776666666666667,0.2909090909090909
23,B01418RAZY,Fenix,LD22 G2 2015,Fenix LD22 G2 2015,Fenix LD22 G2 2015 EDT 300 Lumens LED Flashlight,"{'product dimensions': '15.5 x 2.15 x 2.15 cm; 72 Grams', 'batteries': '2 AA batteries required.', 'item model number': 'LD22XLBK-B', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'size': 'One Size', 'height': '1 inches', 'length': '8 inches', 'weight': '181 Grams', 'width': '3 inches', 'bulb type': 'LED', 'material': 'Other', 'number of items': '1', 'number of pieces': '5', 'season': 'All seasons', 'sport': 'Outdoors', 'included components': 'Item', 'batteries included?': 'No', 'brand': 'Fenix Flashlights', 'item weight': '72 g'}",70.56,300.0,131.0,4.6,Medium-Tactical,72.0,0.72,https://images-na.ssl-images-amazon.com/images/I/61Q10Fj8HUL._AC_SX425_.jpg,https://www.amazon.ca/Fenix-LD22-2015-Lumens-Flashlight/dp/B01418RAZY/ref=sr_1_12?dchild=1&keywords=fenix+flashlight&qid=1605167010&refinements=p_89%3AFenix+Flashlights%7Cfenix&rnid=7590290011&s=hi&sr=1-12,0.196,0.2856904761904762,0.2277179487179488,0.2088571428571429,0.34933846153846154,0.22923529411764704
24,B017MOG9D8,Nitecore,NITEU No-P12GT,Nitecore NITEU No-P12GT,Nitecore NITEU No-P12GT Cree XP-L HI V3 1000-Lumen Flashlight,"{'product dimensions': '35.56 x 15.24 x 15.24 cm; 49.9 Grams', 'batteries': '2 CR123A batteries required.', 'item model number': 'P12GT', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'size': 'Small', 'number of items': '1', 'number of pieces': '1', 'season': 'All', 'usage': 'Camping', 'sport': 'Camping', 'wattage': '10 watts', 'included components': 'Flashlight', 'batteries included?': 'No', 'brand': 'Nitecore', 'item weight': '49.9 g'}",93.54,1000.0,320.0,4.4,Medium-EDC,49.9,82.59,https://images-na.ssl-images-amazon.com/images/I/71%2Bn2xGdvjL._AC_SX425_.jpg,https://www.amazon.ca/Nitecore-NITEU-No-P12GT-1000-Lumen-Flashlight/dp/B017MOG9D8/ref=sr_1_178?dchild=1&keywords=nitecore+flashlight&qid=1605170057&sr=8-178,0.298,0.35860000000000003,0.18475,0.0965,0.3932000000000001,
25,B017OBIY96,Nitecore,P12GT,Nitecore P12GT,"Nitecore P12Gt Flashlight Cree XP-L Hi V3 LED-with Free Andrew & Amanda Pen, 1000 lm","{'product dimensions': '15.24 x 2.54 x 2.54 cm; 181 Grams', 'item model number': 'P12GT', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'size': 'Small', 'bulb type': 'Led', 'material': 'Aluminum alloy', 'number of items': '1', 'season': 'All', 'usage': 'Camping', 'sport': 'Camping', 'batteries included?': 'No', 'brand': 'Nitecore', 'item weight': '181 g'}",100.73,1000.0,350.0,4.5,Medium-Tactical,181.0,0.98,https://images-na.ssl-images-amazon.com/images/I/41PSZp6IprL._AC_SX425_.jpg,https://www.amazon.ca/Nitecore-P12Gt-Flashlight-Andrew-Amanda/dp/B017OBIY96/ref=sr_1_32?dchild=1&keywords=nitecore+flashlight&qid=1605169811&sr=8-32,0.3975555555555556,0.2922400000000001,0.2370714285714285,0.1843684210526316,0.28810344827586204,0.3503846153846153
26,B0189ITCVC,Nitecore,MH27,Nitecore MH27,Nitecore NITEU No-MH27 Cree XP-L HI V3 1000-Lumen Flashlight,"{'product dimensions': '35.56 x 15.24 x 15.24 cm; 170 Grams', 'batteries': '1 Lithium ion batteries required.', 'item model number': 'MH27', 'is discontinued by manufacturer': 'No', 'color': 'Multicoloured', 'weight': '0.35 Kilograms', 'bulb type': 'Led', 'material': 'Aluminum alloy', 'number of items': '1', 'number of pieces': '1', 'wattage': '10 watts', 'included components': 'Flashlight', 'batteries included?': 'No', 'brand': 'Nitecore', 'item weight': '170 g'}",121.1,1000.0,505.0,4.3,Medium-Tactical,170.0,82.59,https://images-na.ssl-images-amazon.com/images/I/714a6eOFriL._AC_SX425_.jpg,https://www.amazon.ca/Nitecore-NITEU-No-MH27-1000-Lumen-Flashlight/dp/B0189ITCVC/ref=sr_1_137?dchild=1&keywords=nitecore+flashlight&qid=1605169938&sr=8-137,0.17133333333333334,0.2509090909090909,0.1397222222222222,0.16130769230769232,0.1901764705882353,0.12874999999999998
27,B01B7Z0KAG,Fenix,E35UE,Fenix E35UE,"Fenix Flashlights E35UE Fenix Flashlight, Black","{'product dimensions': '12.19 x 2.29 x 2.29 cm; 68.04 Grams', 'batteries': '2 CR123A batteries required.', 'item model number': 'E35UEBK', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'size': 'One Size', 'height': '1 inches', 'length': '8 inches', 'weight': '454 Grams', 'width': '5 inches', 'material': 'Synthetic', 'number of pieces': '1', 'included components': 'E35UE Flashlight^Lanyard^Spare O-ring', 'batteries included?': 'No', 'brand': 'Fenix Flashlights', 'item weight': '68 g'}",63.49,1000.0,174.0,4.5,Medium-Tactical,68.04,0.64,https://images-na.ssl-images-amazon.com/images/I/61sLDnn5L-L._AC_SX425_.jpg,https://www.amazon.ca/Fenix-Flashlights-E35UE-Flashlight-Black/dp/B01B7Z0KAG/ref=sr_1_61?dchild=1&keywords=fenix+flashlight&qid=1605167627&refinements=p_89%3AFenix+Flashlights%7Cfenix&rnid=7590290011&s=hi&sr=1-61,0.3845384615384616,0.26666666666666666,0.22699999999999998,0.16375,0.2559473684210526,0.36675
28,B01EN9UPC6,Nitecore,MH20GT,Nitecore MH20GT,"Nitecore MH20GT CREE XP-L HI V3 USB Rechargeable EDC Flashlight, 414 yd, 1000 lm","{'product dimensions': '10.16 x 7.62 x 7.62 cm; 204.12 Grams', 'batteries': '1 Lithium ion batteries required.', 'item model number': 'MH20GT', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'bulb type': 'Led', 'material': 'Anodized aluminum', 'batteries included?': 'No', 'brand': 'Nitecore', 'item weight': '204 g'}",119.97,1000.0,396.0,4.0,Medium-EDC,204.12,5.9,https://images-na.ssl-images-amazon.com/images/I/61Khf7oEKLL._AC_SX425_.jpg,https://www.amazon.ca/Nitecore-MH20GT-CREE-Rechargeable-Flashlight/dp/B01EN9UPC6/ref=sr_1_11?dchild=1&keywords=nitecore+flashlight&qid=1605169811&sr=8-11,0.296875,0.18366666666666667,0.17799999999999996,0.1395,0.3636363636363637,0.11025
29,B01JGYRBA2,Nitecore,HC60,Nitecore HC60,"Nitecore HC60 1000 Lumen USB Rechargeable LED Headlamp, 3400 mAh 18650 Included Plus LumenTac Car & AC USB Adapters","{'product dimensions': '5.08 x 19.05 x 25.4 cm; 226.8 Grams', 'batteries': '1 Lithium ion batteries required.', 'item model number': 'HC60', 'is discontinued by manufacturer': 'No', 'color': 'BLACK', 'size': 'ADULT', 'bulb type': 'LED', 'number of items': '1', 'season': 'ALL', 'usage': 'OUTDOORS', 'sport': 'HEADLAMP', 'included components': 'HC60 Headlamp, Nitecore 18650 battery (3400mAh), Spare O-ring, button cover, USB charging cord, Ac & Car USB Adapters', 'batteries included?': 'No', 'battery description': '1x 18650 or 2x CR123As', 'brand': 'Nitecore', 'item weight': '226 g'}",136.42,1000.0,128.0,4.6,Medium-Headlamp,226.8,24.58,https://images-na.ssl-images-amazon.com/images/I/61cd7a0ukXL._AC_SX425_.jpg,https://www.amazon.ca/Nitecore-HC60-Rechargeable-Headlamp-included/dp/B01JGYRBA2/ref=sr_1_121?dchild=1&keywords=nitecore+flashlight&qid=1605169938&sr=8-121,0.2917272727272727,0.3562058823529412,0.2027096774193548,0.20998529411764705,0.376782258064516,0.3521904761904763
30,B01LYJI0CZ,Nitecore,MH25GT,Nitecore MH25GT,"Nitecore (Sysmax Industrial) MH25GT Rechargeable Flashlight, Black","{'product dimensions': '21.01 x 5.21 x 5.41 cm; 145 Grams', 'batteries': '1 CR123A batteries required.', 'item model number': 'MH25GT', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'weight': '0.3 Kilograms', 'bulb type': 'LED', 'material': 'Other', 'number of items': '1', 'power source': 'Battery', 'included components': 'Nitecore MH25GT Rechargeable Flashlight Black', 'batteries included?': 'No', 'brand': 'Nitecore', 'item weight': '145 g'}",98.98,1000.0,494.0,4.5,Medium-Tactical,145.0,5.92,https://images-na.ssl-images-amazon.com/images/I/71AR1FDJ1jL._AC_SX425_.jpg,https://www.amazon.ca/Nitecore-Industrial-MH25GT-Rechargeable-Flashlight/dp/B01LYJI0CZ/ref=sr_1_65?dchild=1&keywords=nitecore+flashlight&qid=1605169811&sr=8-65,,,0.2436666666666667,0.375,0.1875,
31,B06XXLK75C,Nitecore,TIP 360,Nitecore TIP 360,"Nitecore TIP 360 Lumen USB Rechargeable Keychain Flashlight with LumenTac USB Charging Cable (Black, More Colors in Options)","{'manufacturer': 'Nitecore', 'part number': 'TIP2017+UCORD', 'product dimensions': '6.07 x 1.37 x 2.44 cm; 23.53 Grams', 'batteries': '1 Lithium ion batteries required. (included)', 'item model number': 'TIP 2017', 'is discontinued by manufacturer': 'No', 'size': 'key chain size', 'colour': 'Black', 'material': 'Aluminum', 'power source': 'Built-in Rechargeable Battery', 'voltage': '3.7 Volts', 'item package quantity': '1', 'type of bulb': 'Led', 'brightness': '360', 'special features': 'Waterproof', 'included components': 'Nitecore TIP 2017, Deatachable Multi-Purpose Clip, Keyring, LumenTac USB Cable', 'batteries included?': 'Yes', 'batteries required?': 'No', 'battery cell type': 'Lithium Ion', 'item weight': '23.5 g'}",81.24,360.0,81.0,4.6,Small-Keychain,23.53,0.2,https://images-na.ssl-images-amazon.com/images/I/61ixb5OfXpL._AC_SY355_.jpg,https://www.amazon.ca/Nitecore-TIP-2017-Rechargeable-Flashlight/dp/B06XXLK75C/ref=sr_1_53?dchild=1&keywords=nitecore+flashlight&qid=1605169811&sr=8-53,0.3440727272727273,0.3042577319587629,0.2686635514018692,0.213203125,0.3552060606060606,0.3325
32,B071VT7BH6,Nitecore,MH12GT,Nitecore MH12GT,"NITECORE MH12GT Multitask Hybrid 1000 Lumen Long Throw USB Rechargeable Flashlight, Black","{'product dimensions': '13.92 x 2.54 x 2.54 cm; 90 Grams', 'batteries': '1 Lithium ion batteries required. (included)', 'item model number': 'MH12GT', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'size': '1000 Lumen', 'length': '21 centimeters', 'bulb type': 'Led', 'material': 'Aluminum', 'number of items': '1', 'power source': 'Battery', 'included components': 'NITECORE MH12GT flashlight, 1x 400mAh 18650 battery, USB charging cable, holster, pocket clip, tactical ring, lanyard, spare rubber cover, spare O-ring, spare USB port cover, instruction manual and warranty card', 'batteries included?': 'Yes', 'brand': 'Nitecore', 'item weight': '90 g'}",108.53,1000.0,350.0,4.4,Medium-EDC,90.0,0.9,https://images-na.ssl-images-amazon.com/images/I/51Xw9ytEztL._AC_SX425_.jpg,https://www.amazon.ca/NITECORE-MH12GT-Multitask-Rechargeable-Flashlight/dp/B071VT7BH6/ref=sr_1_7?dchild=1&keywords=nitecore+flashlight&qid=1605169811&sr=8-7,0.275,,0.3055,0.2525,0.2511111111111111,
33,B076QJMK4X,Nitecore,TINI,Nitecore TINI,"Nitecore TINI 380 Lumens USB Rechargeable Keychain Flashlight with Lumen Tactical Charging Cable - Available in 7+ Colors, Aluminum, Copper or Stainless Steel","{'product dimensions': '4.32 x 2.54 x 1.14 cm; 13.32 Grams', 'batteries': '1 Lithium ion batteries required. (included)', 'manufacturer reference': '43239-15388', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'height': '0.45 inches', 'length': '1.7 inches', 'weight': '13 Grams', 'width': '1 inches', 'bulb type': 'LED', 'material': 'Aluminum alloy', 'power source': 'Rechargeable-battery', 'batteries included?': 'Yes', 'brand': 'Nitecore', 'item weight': '13.3 g'}",53.19,380.0,70.0,4.3,Small-Keychain,13.32,0.13,https://images-na.ssl-images-amazon.com/images/I/61926NzFh4L._AC_SX425_.jpg,https://www.amazon.ca/Nitecore-Rechargeable-Keychain-Flashlight-Tactical/dp/B076QJMK4X/ref=sr_1_17?dchild=1&keywords=nitecore+flashlight&qid=1605169811&sr=8-17,0.329027397260274,0.3007777777777778,0.23182075471698116,0.2203875,0.36158333333333337,0.31731428571428577
34,B078LMRDLZ,Nitecore,HC65,Nitecore HC65,"NITECORE HC65 1000 Lumen USB Rechargeable Headlamp,Black","{'product dimensions': '8.28 x 2.67 x 3.33 cm; 226.8 Grams', 'batteries': '1 Lithium ion batteries required. (included)', 'item model number': 'HC65', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'material': 'Aluminum', 'number of items': '1', 'included components': 'User Manual, Spare O-Ring, NITECORE HC65 Headlamp, Warranty Card, USB Charging Cable, NL1834 3400mAh 18650 Battery, Headband', 'batteries included?': 'Yes', 'brand': 'Nitecore', 'item weight': '227 g'}",104.54,1000.0,120.0,4.5,Medium-Headlamp,226.8,0.74,https://images-na.ssl-images-amazon.com/images/I/6197tpTrJXL._AC_SX425_.jpg,https://www.amazon.ca/NITECORE-HC65-Lumen-Rechargeable-Headlamp/dp/B078LMRDLZ/ref=sr_1_150?dchild=1&keywords=nitecore+flashlight&qid=1605170057&sr=8-150,0.19175,0.2335,0.2,0.1425,0.2602666666666667,0.3503333333333334
35,B078PH9DCB,Nitecore,NU25,Nitecore NU25,NITECORE NU25 360 LM Rechargeable Headlamp,"{'product dimensions': '5.56 x 3.45 x 0.48 cm; 28.06 Grams', 'batteries': '1 Lithium Polymer batteries required. (included)', 'item model number': 'NU25', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'length': '13 centimeters', 'weight': '28 Grams', 'number of items': '1', 'included components': 'Insturction Manual, Warranty Card, Includes NITECORE NU25 Headlamp, Headband, USB Cable', 'batteries included?': 'Yes', 'brand': 'Nitecore', 'item weight': '28.1 g'}",56.02,360.0,88.0,4.8,Medium-Headlamp,28.06,0.09,https://images-na.ssl-images-amazon.com/images/I/81jPJGI-AWL._AC_SX425_.jpg,https://www.amazon.ca/NITECORE-NU25-Rechargeable-Headlamp-Black/dp/B078PH9DCB/ref=sr_1_258?dchild=1&keywords=nitecore+flashlight&qid=1605170188&sr=8-258,0.3211111111111111,0.3340909090909091,0.2762727272727272,0.34407692307692306,0.2530000000000001,0.2256666666666667
36,B07C3BFNK3,Nitecore,MT21C,Nitecore MT21C,"Nitecore MT21C 1000 Lumen 90 Degree Adjustable Flashlight, Black","{'product dimensions': '13.11 x 2.54 x 2.54 cm; 104.33 Grams', 'item model number': 'MT21C', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'size': 'One Size', 'length': '18 centimeters', 'bulb type': 'LED', 'material': 'Other', 'number of items': '1', 'included components': 'NITECORE MT21C 1000 Lumen 90 Degree Adjustable Flashlight', 'batteries included?': 'No', 'brand': 'Nitecore', 'item weight': '104 g'}",82.04,1000.0,201.0,4.3,Medium-Tactical,104.33,0.85,https://images-na.ssl-images-amazon.com/images/I/6190-TDo-qL._AC_SX425_.jpg,https://www.amazon.ca/NITECORE-MT21C-Multifunctional-Adjustable-Flashlight/dp/B07C3BFNK3/ref=sr_1_24?dchild=1&keywords=nitecore+flashlight&qid=1605169811&sr=8-24,,0.2845,0.16899999999999998,0.2438,0.2688571428571428,0.1555
37,B07DQMXLCX,Nitecore,TIP,Nitecore TIP,Nitecore Tip SE Black 700 Lumen USB-C Rechargeable EDC Keychain Flashlight with LumenTac Keychain Light,"{'manufacturer': 'Nitecore', 'part number': 'TIPSE-BK+KEY', 'product dimensions': '5.99 x 2.44 x 1.37 cm; 26.08 Grams', 'batteries': '1 Lithium ion batteries required. (included)', 'item model number': 'TIP SE', 'colour': 'Black', 'finish': 'HA III Hard Anodized', 'material': 'Anodized Aluminum', 'power source': 'Battery', 'type of bulb': 'LED', 'brightness': '700', 'cutting diameter': '0.96 Inches', 'batteries included?': 'Yes', 'batteries required?': 'Yes', 'battery cell type': 'Lithium Ion', 'battery description': 'Battery_type_lithium_ion', 'assembled diameter': '0.96 Inches', 'item weight': '26 g'}",89.74,700.0,100.0,4.7,Small-Keychain,26.08,0.2,https://images-na.ssl-images-amazon.com/images/I/71Enwum2jHL._AC_SY355_.jpg,https://www.amazon.ca/Nitecore-SE-Rechargeable-Keychain-Flashlight/dp/B07DQMXLCX/ref=sr_1_41?dchild=1&keywords=nitecore+flashlight&qid=1605169811&sr=8-41,0.3222608695652174,0.2872500000000001,0.2195625,0.2318947368421053,0.31084,0.4246666666666667
38,B07HM6GM36,Fenix,E16,Fenix E16,Fenix E16 700 Lumen High Performance Keychain Flashlight with 2 USB Rechargeable Batteries and LumenTac Charging Cable,"{'manufacturer': 'FENIX', 'part number': 'E16+2F16340U+UCORD', 'product dimensions': '5.08 x 2.11 x 2.11 cm; 22.68 Grams', 'batteries': '2 Lithium ion batteries required. (included)', 'item model number': 'E16', 'is discontinued by manufacturer': 'No', 'colour': 'Black', 'material': 'Anodized Aluminum', 'power source': 'Battery', 'type of bulb': 'LED', 'brightness': '700', 'cutting diameter': '0.83 Inches', 'batteries included?': 'Yes', 'batteries required?': 'Yes', 'battery cell type': 'Lithium Ion', 'battery description': 'Battery_type_lithium_ion', 'assembled diameter': '0.83 Inches', 'item weight': '22.7 g'}",105.95,700.0,155.0,4.4,Small-Keychain,22.68,0.23,https://images-na.ssl-images-amazon.com/images/I/6125jRYw8lL._AC_SY355_.jpg,https://www.amazon.ca/Fenix-E16-Performance-Flashlight-Rechargeable/dp/B07HM6GM36/ref=sr_1_37?dchild=1&keywords=fenix+flashlight&qid=1605167014&refinements=p_89%3AFenix+Flashlights%7Cfenix&rnid=7590290011&s=hi&sr=1-37,0.3716363636363637,0.2414,0.25636363636363635,0.22723076923076924,0.364125,
39,B07K1XQ8M2,Nitecore,NU32,Nitecore NU32,"NITECORE NU32 550 Lumen LED Rechargeable Headlamp with White and Red Beams, Black","{'product dimensions': '6.3 x 4.34 x 4.34 cm; 76.26 Grams', 'batteries': '1 Lithium ion batteries required. (included)', 'item model number': 'NU32', 'is discontinued by manufacturer': 'No', 'color': 'Black', 'size': 'One Size', 'material': 'Other', 'number of items': '1', 'number of pieces': '1', 'power source': 'Battery-powered', 'included components': 'USB cable, Headband, NITECORE NU32', 'batteries included?': 'Yes', 'brand': 'Nitecore', 'item weight': '76.3 g'}",59.99,550.0,136.0,4.7,Medium-Headlamp,76.26,1.19,https://images-na.ssl-images-amazon.com/images/I/61-430-t07L._AC_SX425_.jpg,https://www.amazon.ca/NITECORE-NU32-Lumen-Rechargeable-Headlamp/dp/B07K1XQ8M2/ref=sr_1_272?dchild=1&keywords=nitecore+flashlight&qid=1605170188&sr=8-272,0.27675,0.20983333333333332,0.185375,0.23642857142857146,0.2898571428571429,0.33799999999999997
40,B07KPT62P1,Nitecore,Tup,Nitecore Tup,Nitecore Tup 1000 Lumen RCHRGBL Keychain Flashlight Gray,"{'manufacturer': 'Nitecore', 'part number': 'FL-NITE-TUP-GY', 'product dimensions': '7.01 x 2.95 x 2.95 cm; 53.01 Grams', 'batteries': '1 Lithium ion batteries required. (included)', 'item model number': 'FL-NITE-TUP-GY', 'is discontinued by manufacturer': 'No', 'size': 'One size', 'colour': 'Gray', 'material': 'Other', 'item package quantity': '1', 'measurement system': 'Metric', 'included components': 'Keychain Flashlight', 'batteries included?': 'Yes', 'batteries required?': 'Yes', 'battery cell type': 'Lithium Ion', 'warranty description': 'We provide warranty for our products for a period up to 5 years. Within the period covered under warranty, we will repair or replace any NITECORE product that has ceased to function properly.', 'item weight': '53 g'}",96.26,1000.0,197.0,4.4,Small-Keychain,53.01,0.61,https://images-na.ssl-images-amazon.com/images/I/61YBfIoMWAL._AC_SY355_.jpg,https://www.amazon.ca/NITECORE-1000-Small-Flashlight-Gray/dp/B07KPT62P1/ref=sr_1_6?dchild=1&keywords=nitecore+flashlight&qid=1605169811&sr=8-6,0.28452,0.2164117647058823,0.18254545454545454,0.198,0.26566666666666666,0.32799999999999996
41,B07VPWSP1L,Nitecore,NM01,Nitecore NM01,NITECORE NM01 1000 Lumen Small USB Rechargeable Everyday Carry Flashlight,"{'manufacturer': 'NITECORE', 'part number': 'NM01+KEY', 'product dimensions': '11.86 x 2.39 x 2.39 cm; 98.94 Grams', 'batteries': '1 Lithium ion batteries required. (included)', 'item model number': 'NM01', 'colour': 'Black', 'material': 'Anodized Aluminum', 'power source': 'Battery', 'type of bulb': 'LED', 'brightness': '1000', 'cutting diameter': '0.94 Inches', 'batteries included?': 'Yes', 'batteries required?': 'Yes', 'battery cell type': 'Lithium Ion', 'battery description': 'Battery_type_lithium_ion', 'assembled diameter': '0.94 Inches', 'item weight': '98.8 g'}",99.71,1000.0,194.0,4.6,Medium-EDC,98.94,0.68,https://images-na.ssl-images-amazon.com/images/I/7151WrfpOsL._AC_SY355_.jpg,https://www.amazon.ca/NITECORE-NM01-Rechargeable-Flashlight-LumenTac/dp/B07VPWSP1L/ref=sr_1_47?dchild=1&keywords=nitecore+flashlight&qid=1605169811&sr=8-47,0.3301851851851852,0.3192222222222221,0.27531999999999995,0.2856923076923077,0.3994,0.3862307692307693
42,B07YXRYCH7,Acebeam,PT10-GT,Acebeam PT10-GT,"ACEBEAM PT10-GT Pen Light Flashlight, SAMSUNG LED produces 400 lumens Pocket Flashlight Include Rechargeable battery","{'manufacturer': 'ZENBON', 'part number': 'PT10GT', 'product dimensions': '13.46 x 1.52 x 1.52 cm; 41.96 Grams', 'batteries': '1 Lithium ion batteries required. (included)', 'manufacturer reference': 'PT10GT', 'style': 'SAMSUNG LH351D', 'material': 'Aluminum', 'power source': 'Battery', 'type of bulb': 'LED', 'brightness': '400', 'batteries included?': 'Yes', 'batteries required?': 'Yes', 'battery cell type': 'Lithium Ion', 'item weight': '41.9 g'}",51.46,400.0,78.0,4.6,Medium-EDC,41.96,0.31,https://images-na.ssl-images-amazon.com/images/I/61vFmGDY2-L._AC_SY355_.jpg,https://www.amazon.ca/ACEBEAM-PT10-GT-Produces-Flashlight-Rechargeable/dp/B07YXRYCH7/ref=sr_1_5?dchild=1&keywords=acebeam+flashlight&qid=1605179548&s=hi&sr=1-5,0.2393333333333333,0.2405,0.29218750000000004,0.21600000000000003,0.3607142857142857,0.2861111111111111
43,B086PW9TTP,Acebeam,E10,Acebeam E10,"ACEBEAM E10 LED Flashlight, 760 Lumens, Long Throw 1800 ft Tactical Flashlight with Rechargeable Battery","{'manufacturer': 'ZENBON', 'part number': 'E10', 'product dimensions': '9 x 4 x 3 cm; 148 Grams', 'batteries': '1 Lithium ion batteries required. (included)', 'manufacturer reference': 'E10', 'colour': 'White', 'material': 'Aluminum', 'power source': 'Battery', 'type of bulb': 'LED', 'brightness': '760', 'batteries included?': 'Yes', 'batteries required?': 'Yes', 'battery cell type': 'Lithium Ion', 'item weight': '148 g'}",73.55,760.0,600.0,4.5,Medium-Tactical,148.0,1.08,https://images-na.ssl-images-amazon.com/images/I/31l-b1hTpTL._AC_SY355_.jpg,https://www.amazon.ca/ACEBEAM-Flashlight-Tactical-Rechargeable-Battery/dp/B086PW9TTP/ref=sr_1_3?dchild=1&keywords=acebeam+flashlight&qid=1605179548&s=hi&sr=1-3,0.3685,0.1055,0.2295,0.179,0.2525,0.10400000000000001
