,author_id,verified_purchase,review_title,reviews,country,date,reviewer_name,ratings,people_find_helpful,start_time,end_time,product_name,average_rating,total_reviews,product_category,product_id,meta_data,rank
10,R3JTGIO9AC37HZ,True,Super bright,Very bright. Brightest flashlight I’ve ever had. Also the water resistant is great. Dropped it in a bucket of water and it still works fine. Opened it inside and no water.,the united states,"October 31, 2019",Chun Wah Zhen,5.0,0,2020-10-27 23:51:50.634738,2020-10-27 23:51:50.821678,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
11,R2LBWAXBKMXWI0,True,Not a quality product.," I just wanted a flashlight that was easy and durable. This one is durable. But I could not get it to turn on within the first 20 clicks. Then suddenly it started working. I have only turned it on 5 or 6 times since then but it does not work at all now. What a waste. And, the return window is closed now; it has only been a month. I would have been willing to exchange it for the same thing because maybe just this one flashlight is a lemon. But I'll buy a different one.",the united states,"March 20, 2020",andrew,1.0,0,2020-10-27 23:51:50.826665,2020-10-27 23:51:50.971956,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
12,R24W6R9M96OB2Z,True,It uses AA batteries,"Logistically copacetic. This light is pretty nice when it comes to having to only stock one type of battery for emergencies. It's super bright with 4 x AA bats, too! I am glad the market is starting to accommodate the consumer with flashlights like these. Maybe this is a trend. I hate having to stock AAA, AA, C, and D batteries for basically the same purpose.",the united states,"January 9, 2020",D3vo,5.0,0,2020-10-27 23:51:50.976680,2020-10-27 23:51:51.106363,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
13,RLHQ925J1ZW66,True,Suddenly stopped working after a month - left me in the dark.,"I was using this to find my way on an unlit path. After about a minute, it blinked and shut off completely - no warning, no decrease in brightness. I tried to turn it back on an it went into strobe mode for a few seconds and shut off. After managing to get back home, I changed the batteries - exact same issue. I can't find WtdPro online, so returning to Amazon, as I don't trust this thing to work when I need it to. Would not buy again.",the united states,"December 30, 2019",Coop47,1.0,0,2020-10-27 23:51:51.111355,2020-10-27 23:51:51.237691,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
14,R15J88XJL4C4YY,True,Cheaply built faulty flashlight.,"When I first received this flashlight I thought it was very good quality at least it seemed to be. I was out working on one of my cars in the dark and all of a sudden the light Inside the lens somehow got obstructed by the thing that controls the light to go from flood to spotlight I guess it's somehow came loose inside the lens?? Causing it to block the led light itself. I was so lost as to why all of a sudden it came loose like that when I had not once dropped the flashlight and have only used it a few times since I bought it. Hopefully I can get a refund or send it back. Point is don't waste your time and money on cheap lights like this one, your better off spending 10 to $20 more on a good one.",the united states,"November 26, 2019",Klove,1.0,0,2020-10-27 23:51:51.242678,2020-10-27 23:51:51.370338,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
15,R10JK6BZWIRIQ0,True,Very bright but the switch is faulty,"The flashlight is(was?) very bright but the switch is faulty. It broke after 5 months of very infrequent use. Very disappointed because the rest of the flash light looks to be well constructed. The switch smells like something is hot and burning if I have the battery cap on the flashlight. Note the battery cap is what contains the switch. You should buy a different brand especially if you intend to use this flashlight only for emergencies like I was planning to. You don't want to find out that the switch is broken when you have no power. Very frustrating.

UPDATE: I was able to remove the faulty switch and disassemble it. The plastic parts that push the contacts were worn or not manufactured correctly and so they were no longer able to push the contact all the way. I was able to replace the switch with one like in the attached photo. You can buy it here on amazon. Look for ""Magic&shell Round Rocker Power Switch"". The picture shows a new rocker switch on the left and one placed inside the battery cap. Note that I bent the contacts to make it work. I initially just bent the contacts on the new switch but then I found that the side contact didn't always make a perfect connection so I ended up soldering one of the contacts from the broken switch on the side contact of the rocker switch. It's worked perfectly so far. The second picture shows what the flashlight looks like with the rocker switch",the united states,"September 25, 2020",Sopho,1.0,0,2020-10-27 23:51:51.375538,2020-10-27 23:51:51.507518,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
16,R1GFAFTH9RTXG7,True,Impressive Battery life for how bright it is.,"I am an airline pilot. I bought it for aircraft exterior preflight inspections. I've been impressed with how long a set of batteries lasts. I've been using rechargeable AA batteries, and have only replaced them once in 4 months. The only characteristics buyers should be aware of are: 1) When you zoom the beam out to maximum distance (smallest area illuminated) it becomes square, because the leds are in a square. 2) It could use a dimmer, it isn't useable inside the cockpit because it is too bright. Even when set for the widest angle it is blindingly bright. I have a small single-AA penlight I use in the cockpit.",the united states,"April 6, 2020",Dudley Sirius,5.0,0,2020-10-27 23:51:51.513239,2020-10-27 23:51:51.643320,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
17,RXOGQ6FD6MSGF,True,This is a very nice flashlight,"I have a lot of LED flashlights as I have slowly replaced the flashlights of yesterday.
This is one of the better ones I have purchased. It is medium size, larger than most of the ones I have, and it is very bright. It is also, albeit not important, a good-looking unit. It has a solid feel to it, but it is not so heavy as to be unsuited for keeping in your pants pocket.

What I like about it is

- it is focusable (zoomable), narrow to wide beam
- it has low/high/flash settings
- it uses easy to find/inexpensive AA batteries

Again, this is a very bright flashlight; much brighter than the 2 D cell Maglite I have in the kitchen. Also much smaller (see photo)

Yes, there is a wide selection out flashlights out there, but given price and quality,
this is one of the better ones I have purchased.

I have not tested the battery life; I rarely use any flashlight more than an hour or so when I need one.

I want to note, I read 2 comments that I tried to confirm but my unit does not exhibit these so perhaps it was a one-off issue with their unit

-- Back cannot be screwed on tight or light will not work
I screwed my as tight as I could
-- Changes mode when shook or dropped
I shook it hard and did a minor drop test, no issue

I say it is a good value and is about to replace the heavy flashlight currently kept in the kitchen",the united states,"May 12, 2020",Richard Baker,5.0,0,2020-10-27 23:51:51.647693,2020-10-27 23:51:51.776282,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
18,R3PE53QCURIK8E,True,Super Bright!,"I walk during my lunch hour from 0200-0300. I carry this light and I am amazed at how far the beam reaches and the brightness of the light. Fits in my back pocket, is very sturdy. there is a lanyard you can slip your wrist thru if you want to carry it. Best flashlight I have ever owned and so compact!",the united states,"July 16, 2020",S. Tomacelli,5.0,0,2020-10-27 23:51:51.780271,2020-10-27 23:51:51.907335,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
19,R34LG0HV46ECY1,True,It is working well for me .,"I have not tested the flashlight for specific lumens. I do know that it is one of the brightest flashlights I currently own. The switch works well and has 3 settings as mentioned in the instructions provided. The cycling of the settings is also explained in the instructions, but is not the easiest to coordinate. If you press the button lightly or partially, in a pretty quick sequence, it will switch between the high, low and flashing settings easily. However, if you wait between presses, it will reset and only allow the high setting. The same is true if you turn it off in between presses. It will cycle through the settings if done quickly enough, but a 10 or so seconds delay will revert to high.

One other note. The focus motion is mostly quiet and smooth, but will sometimes be rough/difficult and make a screeching type sound. I contacted their email and they responded within 24 hours. They suggested a replacement or trying a silicon lubricant in the area between the handle and the head. I tried the lubricant and it seems to have worked pretty well. I like how they responded quickly to my email and offered a local or return option.",the united states,"September 6, 2020",C ROBERTS,3.0,0,2020-10-27 23:51:51.913345,2020-10-27 23:51:52.043494,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
20,R3S4JWIZVU1E3Q,True,Good quality and good feel. Faulty switch.,"I liked the size and the heft of this flashlight. The light is very bright, very nice. The serious drawback is the button switch. If I turn the cap all the way onto the flashlight the way it is supposed to be, the flashlight does not turn on at all. I have to almost remove the cap before the switch will work. I think the switch on my flashlight is defective. This switch makes this flashlight unreliable. I wanted to put this item into my glovebox. How do I return this item?",the united states,"January 22, 2020",Jonathan,1.0,0,2020-10-27 23:51:56.197124,2020-10-27 23:51:56.357379,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
21,R3PAKXETE8DW07,True,"~ Solid, Well-Made, Varying Beam, Precise to Large Area, Comfortable and Easy to Use ~","This is a nicely powerful (1600 lumens), super-bright flashlight, putting out a lot of light. I like how the on/off button is handily located on the back, opposite the light beam and is easy to use with a quick push of the thumb. I like that he light beam is easy to change with the non-slip twist zoom for various light needs; small and precise up to encompassing a large area, great for illuminating a hiking trail. It feels sturdy and well-made and is comfortable to hold with a textured grip so as not to slip. I have not used it around water or in the rain, but I love that this is not a worry with the flashlight being water-resistant. Adds a little peace of mind. The flash mode is great to have for emergencies. I may pick up another of these while they're on sale to keep in my Jeep. I am torn on the batteries in that the rechargeable type that often come with these may offer more battery energy; however, I always have AA batteries in the drawer, so this flashlight will always be ready to use AND I can have extra batteries along when camping or out in nature, where you don't want your light to go dead. Very happy with this flashlight. It is serving us well!",the united states,"May 12, 2020",Small~Town~Girl,5.0,0,2020-10-27 23:51:56.361368,2020-10-27 23:51:56.485181,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
22,R8QMI1S0GF2B9,True,It Does The Job!,"It's bigger than I thought it would be, but that's a good thing! I wanted a substantial sized flashlight bigger than another smaller tactical style flashlight I own. I work nights as a fire gaurd at a sawmill. My job involves a lot of patrolling around the grounds in the dark where there's hardly any light, if any at all. Having a reliable, rugged, and BRIGHT flashlight is an absolute must for me. I'm happy to say I feel like I scored the perfect product with this one.This flashlight is big, but it's not too big. I can easily put it in my pocket when not in use. It's exactly the size I've been hoping to find for awhile. The little one I have gets on my nerves and feels like a pen-light compared to this. The wrist strap that came with this actually fits around my hand if I feel the need or just want to use it - unlike my other flashlight. I am writing this review on the same day I received it (2020-05-27-WE) so I don't know about the battery life. It's a flashlight, and it uses 4 AA batteries, so I expect it only to last as long as it's going to last for what it is and the amount of juice you can put into it. It's super bright and I can't imagine to get exceedingly long time use on a set of batteries if using the high beam a lot. You have to be realistic about battery life in a product like this and what it does. I think it can use rechargeable AA's, but don't take my word for it and read rhe product description if that's important to you. I like this flashlight so much, I ordered two more the day I got this to keep as back up if anything should happen to it. It seems and feels very well made, so I hope it lasts a long time. I love the barrel that holds the batteries. Very easy to load. I have no disappointment with my purchases of this product. Also I was not paid to review this product. This is a genuine review from a satisfied customer.",the united states,"May 27, 2020",MUDPIXDOTCOM,5.0,0,2020-10-27 23:51:56.490167,2020-10-27 23:51:56.613928,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
23,R1F9BDZO0RJ1F8,True,An almost perfect flashlight - finally!,"Things you'll love include:
++ tough build,
++ 4ea. AA batteries rather than a hand full of AAA or expensive rechargeables,
++ really - really bright light,
++ great wide to narrow beam focus option.
++ recessed, rear on/off button, great for use with a hand gun.

Things I don't like:
-- lanyard connection connection is very small, thus limiting. Hope you like the one it comes with.
-- switching light mode (High :: Low :: Flashing) will take some getting used to. It works, but is counter intuitive.

Bottom Line = I love this flash light and would buy it again for the $15 - $20 price range.",the united states,"February 24, 2020",Gary A. Wilson,4.0,0,2020-10-27 23:51:56.618915,2020-10-27 23:51:56.743044,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
24,R1ZY0SX90KUWBN,True,Two outstanding features initially impress,"I have only had this S3000 WDT Pro light for two weeks so I can not attest to its long term reliability. However the two stand out features that initially impressed me most was the hefty aluminum alloy case and the excellent quality of the light beam. The case is heavier than any of my other flashlights, but that said, time will tell if the internal parts last. The real charm of this flashlight however is the superb even light at the wide end which is the best I have seen. Not a hint of a ""doughnut hole"" throughout the zoom range until the extreme zoom in. The color of the light is very pleasing as well. I haven't had an issues with the switch as others have mentioned. One hard push to turn On and Off, and a light press to toggle between bright and dim. Works fine for me anyway.",the united states,"August 27, 2020",Atwater Kent,5.0,0,2020-10-27 23:51:56.748031,2020-10-27 23:51:56.873532,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
25,R2U00TSZ1COY4J,True,Better than my other flash lights,"Ok, this isn't bad. Yes, it is bright and allows me to see further than any other flashlight I've owned so far. I don't know how long the batteries last yet. I only use it to walk the dog at night. Too many critters out here in farm land. Especially skunks. However, a BIG YES on what I read in reviews. This flashlight, when used for more than about 10 mins (give or take) DOES get hot. Or at least VERY WARM. Even my husband commented on that. So long term usage isn't advisable. I don't know what would happen if anything if used too long at a time and I don't know that I want to find out. For all intents and purposes, it serves my needs in making sure my dog and I don't walk into a skunk during nighttime potty calls.",the united states,"September 3, 2020",Wanda,4.0,0,2020-10-27 23:51:56.878608,2020-10-27 23:51:57.008346,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
26,R9S1XD6R96V4A,True,Stupid bright. So bright that its stupid,"needed a bright flashlight for work... found it. After I got first one, I ended up getting 3 more for home use. There are a few negatives that are just annoying but I definitely can live with them
1- design of battery holder. It works so well keeping batteries in, that there is a technique to remove batteries. U must apply downward pressure to positive side of top battery then angle battery out to remove. Tension spring on negative end can have alot of tension so u may need a small flathead screwdriver to apply the downward pressure.
2- Due to the high lumes DONT STARE at light in SOS mode. When I used SOS mode in completely dark room, it gave me a slight eye ache. So I'm just assuming that this could cause a seizure if u are susceptible to seizures.",the united states,"July 15, 2020",A. Pham,5.0,0,2020-10-27 23:51:57.012336,2020-10-27 23:51:57.139250,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
27,R1GYC0A7PQQY2A,True,Well worth the money,Wow what can I say it works as I hoped oftentimes you read the reviews on Amazon it's very hard to get a product I don't care if it's a roll of toilet paper that gets 5 stars I gave this a five star because it is a fantastic flashlight I own probably every brand a flashlight that's out there I have no idea why it's some sort of fetish I guess that I happen to have but I absolutely love it so much I'm bored another one for my buddy super bright and I love that it is zoomable if that's a word and has three mode function so don't listen to all the whiners that a complaining when things are made in mass production you're going to definitely have some that don't operate the way they should so what are you do you return it and get another one stop be crying this is a great product well worth the money.,the united states,"May 20, 2020",jim,5.0,0,2020-10-27 23:51:57.144117,2020-10-27 23:51:57.267885,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
28,R15YD5BKMAA9H2,True,Great deal,"I ordered one and LOVED it. It was amazing, far brighter than I imagined it would ever be and very well built. Naturally, my girlfriend was jealous and wanted it. I gave it to her and ordered a second one, same model, and got it today but I am dissapointed. It isn't as bright as the first one and has a weird light pattern when fully zoomed in. It's hard to explain... It looks like a weird square or something. I was much happier with the first one I received. I'm not sure if it was the first unit I got that was normal, or if it is the second, but they definitely aren't equal. Both are worth the price, I was just hoping the second one would be identical to the first.",the united states,"July 19, 2020",anonymous,5.0,0,2020-10-27 23:51:57.272356,2020-10-27 23:51:57.396434,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
29,R2AY5KC5S7VDPV,True,Our reason for liking this flashlight.,My husband really likes this flashlight. It's so bright and gives you plenty of light. You can see a large area. We are both senior citizens and our eyes aren't good as they once were. That's why we appreciate this bright wide lit flashlight. When it no longer works we'll be buying another one. I love that I can actually see good at night.,the united states,"February 15, 2020",NormaJean.,5.0,0,2020-10-27 23:51:57.401034,2020-10-27 23:51:57.528870,"LED Tactical Flashlight S3000, WdtPro Ultra Bright LED Flashlights - High Lumen, IP67 Water Resistant, 3 Modes and Zoomable for Camping, Emergency, Hiking, Gift",4.4,,Tools & Home Improvement,B07TZ3BMKW,,"#21,919 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#206 in Handheld Flashlights"
