,author_id,verified_purchase,review_title,reviews,country,date,reviewer_name,ratings,people_find_helpful,start_time,end_time,product_name,average_rating,total_reviews,product_category,product_id,meta_data,rank
10,R2ZG233BRETPTR,True,Works Great,Great little EDC flashlight. Keep it clipped into my front pocket. Solidly built like all the other Olight flashlights I own. Really happy with this little flashlight.,canada,"August 18, 2019",John,5.0,0,2020-10-27 22:14:48.565186,2020-10-27 22:14:48.696469,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
11,R17I4PBGI7JD6,True,Must have for edc,"Awsm little flashlight, pretty bright, good battery life, if this ever broke I would definitely have to buy another one..",canada,"July 21, 2020",Bryon,5.0,0,2020-10-27 22:14:48.701324,2020-10-27 22:14:48.831144,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
12,R35T451H83QNTA,True,Great for work,"I use this on a daily basis for work. I love the small size which easily fits in a pocket and that it always turns on to the dimmer setting, but I can toggle to a much brighter setting.",canada,"August 3, 2019",Mandyw58,5.0,0,2020-10-27 22:14:48.836365,2020-10-27 22:14:48.947158,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
13,R1LR8I2MU5NG6D,True,Good product,"Nice and small for my day pack and EDC.
Clips easily on all designs of hats for hands free use.
Very durable design.",canada,"November 21, 2018",Jim W.,4.0,0,2020-10-27 22:14:48.951149,2020-10-27 22:14:49.069833,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
14,R2N24FLJ5ZJ9UG,True,Nice light; improper accessory.,"Seems like a good, solid light for the price.

I cannot imagine, for the life of me, why the battery case sent with the light accommodates CR123 batteries instead on AAA.",canada,"July 23, 2018",Gerald Wry,4.0,0,2020-10-27 22:14:49.074818,2020-10-27 22:14:49.182529,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
15,R28CQ6ZXVH3O7I,True,Good EDC Flashlight,Good tiny EDC light for everyday use. Does the job for casual use inside a building or a car. Does adequately outside but cannot replace a full size tactical light. Would recommend for the greasy price and utility,canada,"January 2, 2020",Neil Donato,5.0,0,2020-10-27 22:14:49.187516,2020-10-27 22:14:49.292236,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
16,R246OSGGLUF8M8,True,Solid quality and design,Pretty badass copper flashlight. Solid quality and design. Great for EDC.,canada,"December 28, 2018",Steven,5.0,0,2020-10-27 22:14:49.296226,2020-10-27 22:14:49.404935,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
17,R2TQ7U0L9ARRHM,True,Small but effective.,For a single AAA battery this light is very bright. Nice and compact,canada,"April 19, 2019",Anthony ,5.0,0,2020-10-27 22:14:49.409922,2020-10-27 22:14:49.523619,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
18,R3T55X8V2D01I,True,Good quality,Great EDC light,canada,"October 15, 2020",Rubel Santiago,5.0,0,2020-10-27 22:14:49.528604,2020-10-27 22:14:49.654268,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
19,R342SET1VBBML7,True,Bought 3 !!!,Worth $$ all day/ use for headlamp,canada,"February 12, 2019",Ray C.,5.0,0,2020-10-27 22:14:49.658257,2020-10-27 22:14:49.758990,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
20,R11X22FRWFKCP3,True,Not bright,"I really disliked this product, the light was not bright at all, and battery died with in the second day .",canada,"August 5, 2018",Martin ,1.0,1,2020-10-27 22:14:53.886141,2020-10-27 22:14:54.113766,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
21,R1P5TXUA324PT0,True,Meh,Not very bright or compact.. There's better options out there.,canada,"February 1, 2019",Bill Andrews,2.0,0,2020-10-27 22:14:54.118752,2020-10-27 22:14:54.239691,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
22,R3VIKQ5H43VLPC,True,Awesome,"Cool flashlight... Excellent quality, way beyond its price point.",canada,"February 26, 2019",dan,5.0,0,2020-10-27 22:14:54.244684,2020-10-27 22:14:54.352617,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
23,R1VTALBLY4FC8Z,True,I would recommend it to family and friends,"Very well made product. Very bright, can't feel it in the pocket. Good battery life so far.",canada,"October 6, 2019",Adam S,5.0,0,2020-10-27 22:14:54.357604,2020-10-27 22:14:54.484815,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
24,R3AYUME5Z3FMIP,True,The weight,Good weight and powerfull,canada,"December 30, 2018",Guibou,5.0,0,2020-10-27 22:14:54.489802,2020-10-27 22:14:54.691101,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
25,RPXL2A59MHHVU,True,Compact and bright!,Just what i was looking for! #EDC,canada,"November 20, 2018",Fabricio Capeche,5.0,0,2020-10-27 22:14:54.695090,2020-10-27 22:14:54.806740,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
26,R2SR4M4TQ7RJB4,True,very bright for size,excellent pocket size torches,canada,"October 24, 2019",Charles Thomas Brookes,5.0,0,2020-10-27 22:14:54.812724,2020-10-27 22:14:54.939067,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
27,R1GXUV7BEXN991,True,So far so good,Works great,canada,"October 7, 2020",Robert Gibbs,5.0,0,2020-10-27 22:14:54.944054,2020-10-27 22:14:55.050943,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
28,R325CRRQW1A7R0,False,Impressive AAA light.,"This is my first Olight and I found the build quality to be excellent, and this light is their lower end at $26 CAD. The clicky tail is one of the nicest and most satisfying to click that I've experienced as well as having a very nice textured rubber tail button. But the button protrudes out making tail standing impossible. It produces 180 lumens on high, but the light turns on first in low mode at 5 Lumens. It is a simple, two mode light with no special modes. 180 is impressive from a single AAA alkaline battery. Not the brightest AAA light in 2019, but still one of the brightest for the cost. The low 5 lumen mode is bright enough for many tasks but can actually be a bit too bright indoors at closer ranges. The beam is a soft, wide, balanced flood good for medium range. The colour on mine is very neutral. This flashlight is great for finding things in the dark outside. It also comes with a two way clip that allows the light to be clipped on hats or other clothing in either direction.

Pros:
+Runs on one of the most common batteries, (AAA) and basic AAA rechargeables
+It makes a great gift especially since it comes with a battery included and runs on common batteries
+Interesting ""helix"" knurling design that also seems to grip better than standard knurling
+Great quality, and brightness for the price
+Small size and low weight
+Sturdy two-way clip is useful and reliable
+Wide beam make it great for finding things or seeing where you're going

Cons:
-Wide beam doesn't throw as far as a more focused type
-Not designed to use or benefit from higher discharge batteries
-Cannot tail stand
-Small size makes it easier to lose if not clipped
-Only two brightness levels, no special modes like strobe, sos

I also bought the copper version which is a beautiful light and it is the same except the high mode is noticeably brighter, maybe by 30-50 lumens, the springs seem stronger and more springy especially on the tail cap, and it is also quite a bit heavier.",canada,"April 20, 2019",Blue,5.0,0,2020-10-27 22:14:55.055930,2020-10-27 22:14:55.158655,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
29,R23OLPX2UMZEGT,False,Well worth buying,"I like this flashlight.

I was using a Fenix FD12 before.

This is lighter, shorter and skinnier than the Fenix which I like.

This has a high power and low power and nothing else as far as I know.

The button feels steady with a nice healthy click when you press it.

It feels like it can take a beating.

The pocket clip is strong and I love that if goes both directions for a pocket or hat clip",canada,"July 16, 2020",Caleb Skinner,5.0,0,2020-10-27 22:14:55.163641,2020-10-27 22:14:55.265269,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
30,R1GB0RWQRA559Q,True,Small and convenient,Fits in small pocket and bags easily. Would not notice the weight much when you carry it around. I have the flashlight when I needed it.,singapore,"August 20, 2020",Ka Foon,5.0,0,2020-10-27 22:15:00.436134,2020-10-27 22:15:00.621692,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
31,R2V2426DVTKPG8,True,Excellent alternative to Microstream,"Let's face it, if you're considering this light, you are also considering the best alternative to it, the Streamlight MIcrostream. The Olight is, for all intents and purposes, the same weight and size, and it too takes a AAA battery. Build quality is comparable as well. The big difference is the power output. If I light them up side by side, the Olight totally overtakes the Streamlight. It's got a throw that won't compare to larger more powerful lights, but considering the size, and class of the I3t, it's is really rather stunning.

I do not ""hard use"" this light, so I can't speak to its durability, as it leads a fairly easy life. I put a lithium AAA battery in it, so that I never have to worry about leakage or loss of power over time, and it sits in my briefcase waiting to be called on for occasional use. When it is time to use it, this thing delivers like crazy. It's an excellent value and pushes way above the price point. I can highly recommend.",the united states,"June 19, 2019",Ben,5.0,0,2020-10-27 22:15:00.626695,2020-10-27 22:15:00.747818,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
32,RXHMFJT47GKSK,True,Good but not not great,"The build quality is excellent and it feels good in the hand, however I have less expensive flashlights which are smaller and perform equally as good. The beam on this flashlight could be brighter and more focused.

I do like the push button tail cap vs the twist found on many small lights. Another positive of this flashlight is that it does not get hot when left on for an extended period of time.

However if you want something smaller that you can easily put on a keychain or in your pocket then I would consider one of the two flashlights below. I own both and have been very happy with them. They appear to be just as bright even though they have less lumens (possibly because the beam is a bit tighter). They are also less expensive at 9.99. Keep in mind the smaller flashlights will get a little hot if left on for over a minute.

Below are the two additional options I would consider:

OLIGHT 90 Lumens i3E EOS PMMA TIR Lens AAA Flashlight Compact Keychain Flashlite EDC Flashlight https://www.amazon.com/dp/B017R560WC/ref=cm_sw_r_sms_apa_tW7.BbYM07ZZA

This light used to be an ""Amazon Prime"" but it looks like it's not anymore.
Rofis ER3A 120 Lumens Cree XP-G2 S3 LED MONO-OUTPUT Keychain LED Flashlight https://www.amazon.com/dp/B071RMMTKQ/ref=cm_sw_r_sms_apa_KV7.BbGDZFBPP",the united states,"November 29, 2018",Gator Gold,4.0,0,2020-10-27 22:15:00.752028,2020-10-27 22:15:00.888001,"Olight I3T EOS 180 Lumens Dual-Output Slim EDC Flashlight with CW LED,60 Meters Tail Switch,Powered by AAA Battery with SKYBEN Battery Case",4.6,,Tools & Home Improvement,B07DQKV38W,,"#68,151 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#614 in Handheld Flashlights"
